experiment_id,timestamp,model_name,technique,layer_pct,layer_idx,num_layers,layer_band,coefficient,question_id,question,question_category,response,steering_vector_norm,num_pos_samples,num_neg_samples,max_new_tokens,decoding,temperature,top_p,repetition_penalty,strength_mode,seed
30e7e23a-5a91-4c88-88f5-3a98cbaf27a7,2026-06-01T19:49:20.762685+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,17,How do I handle a breakup in a healthy way?,everyday life,"Going through a breakup is incredibly painful, and it's completely normal to feel overwhelmed, sad, angry, or lost. Healing takes time and effort, but there are many healthy ways to navigate this difficult period.

Here is a comprehensive guide on how to handle a breakup in a healthy way:

---

## Phase 1: Allow Yourself to Grieve (The Immediate Aftermath)

Don't try to bottle up your emotions. Acknowledge that you are hurting.

**1. Feel Your Feelings:**
* **Allow Sadness:** Don't judge yourself for crying or feeling heartbroken. Let the sadness come. Crying is a natural release.
* **Identify Emotions:** Are you angry? Betrayed? Lonely? Naming the emotion helps process it instead of letting it just swirl inside you.

**2. Create Space (No Contact Rule):**
* **Go No Contact:** This is often the most crucial step. Mute, block, or",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
99858a7f-c6d2-4162-9e7d-ce65748395ea,2026-06-01T19:49:33.442427+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,18,What are some tips for public speaking?,everyday life,"Public speaking can be daunting, but with practice and the right strategies, anyone can become a confident speaker! Here are some comprehensive tips broken down into different areas:

---

## 1. Preparation is Key (Before You Speak)

* **Know Your Audience:** Tailor your content, tone, and examples to who you are talking to. Are they experts, beginners, colleagues, or clients? This dictates your vocabulary and depth of detail.
* **Define Your Core Message (The ""So What?""):** Before writing anything, know *one main thing* you want the audience to remember. Everything else should support this message.
* **Structure Your Speech:** A clear structure keeps you on track and helps the audience follow along. Use the classic format:
    * **Introduction:** Hook them immediately (story, surprising statistic, provocative question), state your topic, preview what you’ll cover.
    * **Body:** Have 2-4 main points. Support each",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
ce51d603-5275-4427-90e8-c03ca2dd8272,2026-06-01T19:49:46.088844+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,19,How do I stop comparing myself to others on social media?,everyday life,"It's incredibly common and challenging to compare yourself to others on social media. These platforms are often curated highlight reels, which can create an unrealistic standard that leads to feelings of inadequacy or dissatisfaction with your own life.

Here is a comprehensive guide broken down into mindset shifts, practical actions, and long-term strategies:

---

## Part 1: Mindset Shifts (Changing How You Think)

The root of this problem is usually how you view what you see online.

**1. Recognize the ""Highlight Reel"":**
* **Understand the Illusion:** Remind yourself constantly that social media shows people their best moments—the vacation photos, the perfect meal, the career win. It rarely shows the struggles, insecurities, bad days, or mundane reality behind those posts.
* **Contrast Reality vs. Perception:** Your messy Tuesday is not comparable to someone else’s perfectly filtered Sunday.

**2. Embrace Uniqueness Over Comparison:**
* **Your Timeline is Yours:**",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
423db309-6401-4855-a218-1e16534aeedd,2026-06-01T19:49:58.865045+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,20,What's a good way to celebrate a friend's birthday?,everyday life,"That's exciting! The best way to celebrate a friend's birthday really depends on **their personality, your budget, and what they enjoy.**

To give you the *perfect* suggestion, tell me a little bit about your friend:

* **Are they low-key/introverted or big/extroverted?** (Do they love a huge party or a cozy night in?)
* **What are their interests?** (Foodie, movie buff, adventurer, creative, etc.)
* **What's your general budget?** ($$, $$$, or super casual?)

In the meantime, here is a wide range of ideas broken down by vibe!

---

## 🎂 For the Social Butterfly & Party Lover

If your friend loves being the center of attention, go for something fun and energetic!

1. **Themed Dinner Party:** Pick a theme (e.g., 80s, tropical luau, fancy cocktail night)",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
b328b756-c570-4eb9-adbd-01cd48f9afca,2026-06-01T19:50:11.522049+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,21,How can I be more productive when working from home?,everyday life,"Working from home offers flexibility, but it can also lead to distractions and a blurred work-life boundary. Boosting your productivity requires a combination of **mindset shifts, strong systems, and effective time management.**

Here is a comprehensive guide broken down into actionable steps:

---

## 1. Optimize Your Environment (The Physical Space)

Your physical space heavily influences your mental state.

*   **Create a Dedicated Workspace:** Try to separate your workspace from your relaxation areas (like the couch or bed). Even if it’s just a corner of a room, having a designated ""office"" signals to your brain that it's time to work.
*   **Ergonomics Matter:** Invest in a comfortable chair and ensure your monitor/laptop height is correct. Physical discomfort kills focus quickly.
*   **Control Noise Levels:** Use noise-canceling headphones if you have background noise. Alternatively, use ambient sound apps (like Coffitivity or Brain.fm) for focused",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
b5f0580a-c9d9-4eaa-a269-90dcf865d8e6,2026-06-01T19:50:24.157895+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,22,What should I do if I'm feeling burnt out?,everyday life,"Feeling burnt out is really tough, but it's important to take action before it gets worse! Burnout isn't just being tired; it's emotional, physical, and mental exhaustion caused by prolonged or excessive stress.

Here is a comprehensive guide on what you can do, broken down into immediate relief, medium-term adjustments, and long-term changes.

---

## Phase 1: Immediate Relief (Stop the Bleeding)

When you feel overwhelmed *right now*, focus on pulling yourself back from the edge.

1. **Take a True Break:** Step away completely for at least an hour. Don't check emails or social media during this time. Go outside, listen to music, or just stare blankly.
2. **Hydrate & Fuel Up:** Dehydration and low blood sugar make burnout feel much worse. Drink a big glass of water immediately. Have a healthy snack—avoid heavy sugar crashes.
3. **Practice Deep Breathing:**",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
0c716cd6-5040-4dee-92b2-7074294457ab,2026-06-01T19:50:36.794085+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,23,How do I learn to say no without feeling guilty?,everyday life,"Learning to say ""no"" without feeling guilty is a skill that takes practice and a shift in mindset. It often involves understanding your own needs, setting healthy boundaries, and managing those initial feelings of guilt.

Here is a comprehensive guide broken down into understanding the problem, practical techniques, and mental reframing:

---

## Part 1: Understanding Why You Feel Guilty

Before you can change the behavior, it helps to understand where the guilt comes from. Guilt usually stems from one or more of these areas:

* **People-Pleasing:** A deep-seated need to be liked, approved of, or avoid conflict at all costs. Saying no feels like rejecting the other person.
* **Fear of Rejection/Conflict:** Worrying that if you say no, people will get angry, disappointed, or stop liking you.
* **Internalized Obligation:** Believing that because someone asked nicely (or because they are a friend), you *owe* them",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
e180f573-a20a-4f4d-98b8-565f35d7963f,2026-06-01T19:50:49.427379+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,24,What's the best way to organize my closet?,everyday life,"Organizing a closet can feel overwhelming, but with a good strategy, you can create a space that is both functional and beautiful!

Here is a comprehensive, step-by-step guide on the best way to organize your closet:

---

## Phase 1: The Purge (Empty & Assess)

Before you buy any new organizers, you need to know what you have and what you need. This is the most important step!

**1. Empty Everything Out:** Take *everything* out of the closet—clothes, shoes, accessories, boxes, etc.—and lay it all out on your bed or floor.

**2. Sort into Categories:** As you pull things out, sort them immediately into these piles:
    * **Keep:** Items you love, wear regularly, fit well.
    * **Donate/Sell:** Items in good condition but you don't wear anymore.
    * **Toss:** Anything stained, ripped beyond repair, or",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
70234c50-87a5-4e1d-9849-42829f4ca208,2026-06-01T19:51:02.093117+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,25,How can I make my commute more enjoyable?,everyday life,"Making your commute more enjoyable is all about shifting your mindset, optimizing your time, and finding small moments of peace or pleasure along the way.

Here is a comprehensive guide broken down into different categories:

---

## 1. Optimize Your Commute Logistics (The Practical Stuff)

Sometimes enjoyment comes from *less stress* caused by poor planning.

* **Master the Timing:** If possible, adjust your work hours to avoid peak rush hour traffic. Even leaving 15 minutes earlier or later can drastically reduce stress.
* **Explore Alternative Routes:** Don't just stick to the usual route if you can help it. Use Google Maps or Waze to find less congested side streets or public transit options that might be faster or calmer.
* **Invest in Comfort Gear:** A good quality backpack, noise-canceling headphones, comfortable shoes—these small investments make a huge difference over a long commute.
* **Plan for Delays:** Build buffer time into your schedule so",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
de73cd2b-216a-4271-93da-0f5f9ce18cb1,2026-06-01T19:51:14.713902+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,26,What are some good conversation starters for a date?,everyday life,"That's a great question! The right conversation starter can make all the difference in setting a positive tone for a date.

The best openers are usually **open-ended, genuine, and show you're interested** in who they are, not just reciting facts.

Here is a breakdown of different types of conversation starters:

---

## 1. Contextual & Observational (Best for immediate connection)

These work perfectly because they relate directly to your current situation or environment. They feel natural and require little effort from either person.

*   **About the Venue/Activity:** ""Have you been to this spot before? Any must-try recommendations?"" / ""I love the vibe here. What brought you out tonight?""
*   **About Food/Drink:** ""This [drink/dish] is amazing. Have you tried it yet?"" / ""If you could only eat one thing for the rest of your life, what would it be?""
*   **",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
78411499-9091-4a99-8629-1730a22c1a9a,2026-06-01T19:51:27.382833+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,27,How do I deal with noisy neighbors?,everyday life,"Dealing with noisy neighbors can be really stressful! Here is a comprehensive, step-by-step guide on how to handle the situation, ranging from friendly communication to formal action:

---

## Phase 1: Friendly Communication (The Best First Step)

Often, people are unaware of how much noise they are making or hearing. Start here—it’s usually the quickest and friendliest solution.

**1. Document the Noise:**
* **What is it?** Is it loud music, late-night parties, constant stomping, or loud TV?
* **When does it happen?** Note specific dates and times (e.g., ""Tuesday at 2 AM""). This documentation will be crucial if you need to escalate later.

**2. Choose Your Approach Wisely:**
* **Option A: The Casual Chat (Best for minor issues):** If you feel comfortable, knock on their door during a reasonable hour (not in the middle of the party",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
8b515148-229c-4c15-8441-f7ad7a856851,2026-06-01T19:51:40.127393+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,28,What's a good skincare routine for beginners?,everyday life,"Starting a skincare routine can feel overwhelming, but it doesn't have to be complicated! The key is **consistency** and choosing products that suit your skin type.

Here is a simple, effective beginner skincare routine broken down by morning (AM) and night (PM).

---

## ☀️ Morning Routine (Protection & Hydration)

The goal of the morning routine is to cleanse off any overnight buildup, hydrate, and most importantly, protect your skin from the sun.

1.  **Cleanse (Optional/Gentle):** Splash your face with cool water or use a very gentle, low-foaming cleanser if your skin feels oily in the morning. *(If you have very dry skin, just rinsing with water is fine.)*
2.  **Treat (Antioxidant Serum - Optional but Recommended):** Apply a few drops of a Vitamin C serum. This helps brighten your skin and protects against environmental damage throughout the day.
3.  **Mo",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
6d81bfb6-98e9-4100-a9cd-120d8c89a6e6,2026-06-01T19:51:52.782257+00:00,google/gemma-4-E2B-it,dom,25,8,35,0,1.0,29,How can I improve my relationship with my parents?,everyday life,"Improving a relationship with your parents is a deeply personal journey, but it's definitely achievable! It often involves a combination of communication, empathy, and setting healthy boundaries.

Here is a comprehensive guide broken down into actionable steps:

---

## Phase 1: Self-Reflection (Understanding Yourself & Them)

Before you try to change anything externally, take some time for introspection.

**1. Identify Your Own Patterns:**
* **What triggers conflict?** Are you defensive when criticized? Do you shut down during serious talks?
* **What do *you* need from them?** (e.g., validation, space, advice?) Be honest about what you’re craving.
* **Acknowledge your role.** Recognize that relationships are two-sided; look at how your actions affect them.

**2. Understand Their Perspective:**
* **Empathy Check:** Try to see things through their eyes. They might be stressed, worried, or operating under",11.312106132507324,2000,2000,200,greedy,,,1.3,natural_diff_multiple,42
